1.502466666666666606e+04,6.422222222222220153e+05,1.444444444444444420e+00,1.333333333333333259e+00,1.555555555555555580e+00,3.655555555555555713e+01,1.111111111111111049e-01,2.222222222222221544e-01,1.111111111111111605e-01,2.222222222222220989e-01,5.551115123125782702e-17,5.551115123125782702e-17,8.279644444444445253e+04,6.929255555555556202e+04,6.484377777777777374e+04,5.690255555555555475e+04,4.962066666666666424e+04,4.885177777777778101e+04,1.107911111111110949e+04,1.314711111111111131e+04,4.931333333333333030e+03,6.599222222222221717e+03,1.386077777777777737e+04,6.413222222222222626e+03,0.000000000000000000e+00
1.351057142857142935e+04,1.550000000000000000e+05,1.500000000000000000e+00,1.857142857142857206e+00,1.857142857142857206e+00,3.164285714285714235e+01,2.142857142857141350e-01,3.571428571428571508e-01,3.571428571428572063e-01,1.428571428571427382e-01,0.000000000000000000e+00,1.428571428571427937e-01,1.505277857142857101e+05,1.666248571428571304e+05,1.626267142857142899e+05,1.072417142857142899e+05,1.047827142857142899e+05,9.921071428571428987e+04,7.458857142857143117e+03,5.184857142857143117e+03,5.718285714285714675e+03,4.611857142857143117e+03,4.544142857142856883e+03,1.217735714285714130e+04,0.000000000000000000e+00
1.732173529411764684e+04,3.841176470588233788e+05,1.588235294117646967e+00,1.470588235294117307e+00,1.705882352941176627e+00,3.285294117647058698e+01,2.941176470588227621e-02,1.176470588235292158e-01,1.176470588235296044e-01,5.882352941176466343e-02,-2.941176470588224845e-02,-2.220446049250313081e-16,7.009652941176469903e+04,7.172385294117644662e+04,7.187832352941176214e+04,6.999797058823530097e+04,6.881455882352942717e+04,6.578747058823531552e+04,7.604176470588235134e+03,6.940235294117647754e+03,5.118764705882354065e+03,7.735441176470587379e+03,4.948823529411764866e+03,8.615794117647059466e+03,0.000000000000000000e+00
1.589100000000000000e+04,2.523333333333333139e+05,1.766666666666666829e+00,1.566666666666666430e+00,1.500000000000000000e+00,3.556666666666666998e+01,2.775557561562891351e-17,9.999999999999975575e-02,1.333333333333334703e-01,1.333333333333332482e-01,2.000000000000002887e-01,1.999999999999997335e-01,7.629519999999998254e+04,7.765733333333331393e+04,7.663379999999998836e+04,7.819286666666668316e+04,7.871906666666668025e+04,8.012763333333336050e+04,5.191099999999999454e+03,4.130766666666666424e+03,4.967033333333334667e+03,5.846966666666666242e+03,4.468100000000000364e+03,6.252633333333332303e+03,0.000000000000000000e+00
1.498971428571428623e+04,5.057142857142857392e+05,1.428571428571428603e+00,2.000000000000000000e+00,1.142857142857142794e+00,5.242857142857143060e+01,2.775557561562891351e-17,0.000000000000000000e+00,2.857142857142859205e-01,-5.551115123125782702e-17,5.551115123125782702e-17,5.551115123125782702e-17,1.993795714285714203e+05,2.048565714285714203e+05,2.077057142857142899e+05,2.131665714285713620e+05,2.243524285714285215e+05,2.247185714285714494e+05,1.254528571428571377e+04,8.624714285714286234e+03,1.253128571428571377e+04,1.784171428571428623e+04,9.910142857142856883e+03,1.402314285714285506e+04,0.000000000000000000e+00
3.620500000000000000e+03,4.900000000000000000e+05,1.500000000000000000e+00,1.500000000000000000e+00,1.000000000000000000e+00,3.850000000000000000e+01,5.551115123125782702e-17,1.500000000000000222e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.391450000000000000e+04,1.051350000000000000e+04,1.799320000000000000e+05,1.761275000000000000e+05,1.691445000000000000e+05,1.587020000000000000e+05,5.270000000000000000e+02,1.796015000000000000e+05,8.692500000000000000e+03,2.833000000000000000e+03,6.912500000000000000e+03,7.511250000000000000e+04,0.000000000000000000e+00
1.553450000000000000e+04,1.825000000000000000e+05,1.250000000000000000e+00,1.250000000000000000e+00,1.750000000000000000e+00,3.500000000000000000e+01,-4.999999999999999445e-01,-2.500000000000000000e-01,-1.500000000000000000e+00,-7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.440250000000000000e+03,6.895000000000000000e+02,7.102500000000000000e+02,1.270615000000000000e+05,1.380365000000000000e+05,1.395497500000000000e+05,1.745500000000000000e+03,3.585874999999999272e+04,1.286830000000000000e+05,1.368475000000000000e+04,4.784000000000000000e+03,5.049250000000000000e+03,0.000000000000000000e+00
5.297000000000000000e+03,5.000000000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,1.250000000000000000e+02,-1.808800000000000000e+04,1.664089000000000000e+06,1.217570000000000000e+05,9.711500000000000000e+04,3.772170000000000000e+05,4.366000000000000000e+03,1.684259000000000000e+06,1.218310000000000000e+05,9.767000000000000000e+04,3.792670000000000000e+05,2.675900000000000000e+04,0.000000000000000000e+00
1.615237500000000000e+04,4.681249999999998836e+05,1.687500000000000000e+00,1.562500000000000000e+00,1.500000000000000000e+00,3.893750000000000000e+01,-6.249999999999997224e-02,0.000000000000000000e+00,2.500000000000001110e-01,1.249999999999998890e-01,-5.551115123125782702e-17,-1.110223024625156540e-16,1.981173125000000000e+05,1.742051875000000000e+05,1.531721875000000000e+05,1.341672500000000000e+05,1.138569375000000146e+05,1.063600625000000291e+05,1.164062500000000000e+04,8.428312500000000000e+03,8.210500000000000000e+03,7.021062499999999091e+03,7.926250000000000000e+03,1.034031250000000000e+04,0.000000000000000000e+00
1.660657142857142753e+04,3.685714285714285797e+05,1.571428571428571397e+00,1.714285714285714191e+00,1.428571428571428603e+00,3.528571428571428470e+01,2.775557561562891351e-17,0.000000000000000000e+00,-5.551115123125782702e-17,2.857142857142855874e-01,5.551115123125782702e-17,5.551115123125782702e-17,2.681337142857143190e+05,2.695265714285714203e+05,2.624384285714285797e+05,2.404892857142856810e+05,2.250389999999999418e+05,2.046798571428571595e+05,1.124471428571428623e+04,1.196242857142857247e+04,8.131714285714285325e+03,8.377142857142856883e+03,7.777428571428571558e+03,7.386000000000000000e+03,0.000000000000000000e+00
2.380500000000000000e+04,6.450000000000000000e+05,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885630000000000000e+05,6.010780000000000000e+05,6.045280000000000000e+05,5.411220000000000000e+05,4.895800000000000000e+05,4.667210000000000000e+05,2.443400000000000000e+04,2.268750000000000000e+04,1.926050000000000000e+04,1.765000000000000000e+04,1.675000000000000000e+04,1.750000000000000000e+04,0.000000000000000000e+00
2.193672727272727207e+04,2.909090909090909408e+05,1.636363636363636465e+00,1.909090909090909172e+00,1.636363636363636465e+00,3.481818181818182012e+01,-7.272727272727270709e-01,-5.454545454545454142e-01,-8.181818181818180102e-01,-9.090909090909091717e-01,-7.272727272727272929e-01,-1.818181818181817955e-01,3.342590909090909554e+04,2.424972727272727570e+04,9.761363636363632395e+03,9.307090909090897185e+03,1.767039999999999418e+05,1.740975454545454995e+05,3.442363636363636033e+03,7.335272727272727934e+03,3.261181818181818471e+03,1.756399090909091465e+05,6.115818181818181984e+03,8.842000000000000000e+03,0.000000000000000000e+00
1.477657142857142935e+04,1.514285714285714203e+05,1.642857142857142794e+00,1.928571428571428603e+00,1.571428571428571397e+00,3.342857142857143060e+01,-1.428571428571428215e-01,-2.857142857142857539e-01,-1.428571428571428215e-01,-1.428571428571429047e-01,-1.428571428571427659e-01,-1.428571428571427937e-01,3.266821428571428987e+04,3.339307142857142753e+04,4.453621428571428260e+04,5.003071428571428260e+04,5.713557142857142026e+04,7.131621428571428987e+04,1.114985714285714130e+04,1.725928571428571013e+04,1.155342857142857247e+04,1.470250000000000000e+04,1.952721428571428987e+04,1.532328571428571377e+04,0.000000000000000000e+00
1.905000000000000000e+03,5.800000000000000000e+05,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.104170000000000000e+05,8.930100000000000000e+04,8.205700000000000000e+04,2.766600000000000000e+04,2.022600000000000000e+04,2.764220000000000000e+05,3.757000000000000000e+03,2.299000000000000000e+03,6.180000000000000000e+02,2.636000000000000000e+03,3.268890000000000000e+05,8.689000000000000000e+03,0.000000000000000000e+00
1.018510759493670776e+04,1.599999999999999418e+05,1.683544303797468666e+00,1.917721518987341778e+00,1.481012658227848000e+00,3.741139240506328179e+01,-7.215189873417704458e-01,-1.113924050632909113e+00,-1.265822784810127333e+00,-1.158227848101265778e+00,-1.196202531645568001e+00,-1.177215189873415557e+00,2.080379746835380502e+03,1.644341772151834448e+03,1.370075949367252178e+03,1.544493670886178734e+03,1.309183544303748931e+03,1.053936708860805084e+03,1.406797468354439843e+03,1.213221518987356831e+03,1.256696202531644303e+03,1.025683544303802591e+03,8.045569620253136236e+02,1.316658227848100978e+03,0.000000000000000000e+00
1.555990322580645079e+04,1.864516129032258177e+05,1.548387096774193505e+00,1.806451612903225756e+00,1.516129032258064502e+00,3.645161290322580783e+01,6.451612903225789619e-02,-1.110223024625156540e-16,2.580645161290320289e-01,1.290322580645160144e-01,1.290322580645162365e-01,1.935483870967740216e-01,1.333704193548387266e+05,1.327354516129032709e+05,1.274505483870967873e+05,1.206516451612903184e+05,1.124467741935483646e+05,1.098586129032258468e+05,8.886032258064515190e+03,5.695258064516129707e+03,4.982516129032258505e+03,4.848451612903225396e+03,3.827967741935483900e+03,4.379193548387096598e+03,0.000000000000000000e+00
1.337139999999999964e+04,4.720000000000000000e+05,1.600000000000000089e+00,9.999999999999998890e-01,1.000000000000000000e+00,4.960000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,4.364347999999999884e+05,4.419304000000000233e+05,4.417787999999999884e+05,4.407282000000000116e+05,4.364140000000000000e+05,4.239240000000000000e+05,2.228079999999999563e+04,1.751779999999999927e+04,1.649380000000000291e+04,1.951079999999999927e+04,1.687179999999999927e+04,1.857220000000000073e+04,0.000000000000000000e+00
1.857772000000000116e+04,2.712000000000000000e+05,1.880000000000000338e+00,1.760000000000000009e+00,1.680000000000000160e+00,3.392000000000000171e+01,-5.551115123125782702e-17,-1.110223024625156540e-16,4.000000000000014655e-02,-5.551115123125782702e-17,0.000000000000000000e+00,7.999999999999973799e-02,5.253627999999999884e+04,4.839944000000000233e+04,4.265083999999999651e+04,3.787579999999999563e+04,3.383707999999999447e+04,3.079215999999999985e+04,3.922279999999998836e+03,4.396160000000000764e+03,5.489240000000000691e+03,3.499799999999999727e+03,3.585199999999999818e+03,4.076879999999999654e+03,0.000000000000000000e+00
1.546871428571428623e+04,2.571428571428571595e+05,2.000000000000000000e+00,1.857142857142857206e+00,1.571428571428571397e+00,3.042857142857143060e+01,2.775557561562891351e-17,0.000000000000000000e+00,-5.551115123125782702e-17,-5.551115123125782702e-17,-1.428571428571428215e-01,5.551115123125782702e-17,1.762052857142857101e+05,1.621864285714285797e+05,6.022600000000000000e+04,4.765057142857142753e+04,2.776242857142857247e+04,3.086200000000000000e+04,1.179285714285714130e+04,6.740142857142857792e+03,1.043042857142857247e+04,4.931857142857142208e+03,6.083428571428571558e+03,2.435714285714285325e+03,0.000000000000000000e+00
2.019467741935484082e+04,5.150537634408583108e+04,1.494623655913978721e+00,2.139784946236559460e+00,1.666666666666666741e+00,3.605376344086021589e+01,2.473118279569896383e-01,2.150537634408613008e-01,1.290322580645162920e-01,3.225806451612894810e-02,-1.075268817204316774e-02,-4.301075268817189379e-02,4.776632258064515918e+04,4.782950537634408829e+04,4.302195698924730823e+04,2.295802150537632042e+04,1.728644086021503244e+04,1.573667741935487356e+04,2.957376344086023437e+03,2.567000000000005912e+03,1.810602150537627040e+03,2.178333333333337578e+03,2.166903225806460341e+03,2.095677419354838548e+03,0.000000000000000000e+00
1.635175000000000000e+04,1.521875000000000000e+05,1.718750000000000000e+00,2.062500000000000000e+00,1.656250000000000000e+00,3.475000000000000000e+01,1.875000000000000555e-01,3.124999999999998335e-01,2.500000000000002220e-01,3.125000000000000000e-01,3.125000000000001110e-01,2.499999999999997780e-01,1.528112187500000582e+05,1.532335312500000582e+05,1.537308437500000873e+05,1.580956562500000582e+05,1.579263437500000582e+05,1.529988124999999418e+05,6.459562500000000000e+03,6.384281250000000000e+03,6.991437500000000909e+03,5.264656250000000000e+03,6.458062500000000000e+03,5.555531250000000000e+03,0.000000000000000000e+00
1.354739999999999964e+04,2.500000000000000000e+05,1.399999999999999911e+00,1.800000000000000044e+00,1.399999999999999911e+00,3.260000000000000142e+01,-1.999999999999999833e-01,-2.000000000000000111e-01,-5.999999999999999778e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.414500000000000000e+04,2.741959999999999854e+04,1.960123999999999942e+05,1.854575999999999767e+05,1.798421999999999534e+05,1.671026000000000058e+05,3.959400000000000091e+03,1.857816000000000058e+05,5.726800000000000182e+03,6.577399999999999636e+03,6.286800000000000182e+03,6.599199999999999818e+03,0.000000000000000000e+00
1.607309375000000000e+04,3.534374999999998836e+05,1.750000000000000000e+00,1.812499999999999778e+00,1.562500000000000000e+00,3.800000000000000000e+01,-1.031250000000000222e+00,-1.125000000000000222e+00,-1.156250000000000444e+00,-8.750000000000001110e-01,-9.062499999999997780e-01,-9.687500000000002220e-01,1.089384374999998545e+04,6.638468749999978172e+03,3.803896875000000000e+04,1.389837500000001819e+04,1.164106250000001091e+04,1.280256250000001455e+04,6.579187499999999091e+03,4.115643750000001455e+04,8.488937500000000000e+03,6.591093749999999091e+03,7.821125000000000000e+03,1.007459375000000000e+04,0.000000000000000000e+00
2.874400000000000000e+04,4.400000000000000000e+05,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.314700000000000000e+04,8.884800000000000000e+04,4.204500000000000000e+04,4.003210000000000000e+05,2.296800000000000000e+05,2.654040000000000000e+05,7.055400000000000000e+04,4.521300000000000000e+04,4.009720000000000000e+05,5.456000000000000000e+03,1.002670000000000000e+05,7.530000000000000000e+03,0.000000000000000000e+00
2.871700000000000000e+04,3.400000000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.398080000000000000e+05,1.767430000000000000e+05,3.440200000000000000e+04,2.059310000000000000e+05,2.654310000000000000e+05,2.702370000000000000e+05,8.735520000000000000e+05,1.215471000000000000e+06,8.890430000000000000e+05,6.210000000000000000e+05,2.000000000000000000e+04,1.450000000000000000e+05,0.000000000000000000e+00
8.864399999999999636e+03,4.820000000000000000e+05,1.800000000000000044e+00,1.600000000000000089e+00,1.399999999999999911e+00,3.479999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.117440000000000146e+04,6.100519999999999709e+04,6.765260000000000582e+04,7.856519999999999709e+04,1.184093999999999942e+05,1.216881999999999971e+05,1.380279999999999927e+04,1.682279999999999927e+04,2.160060000000000218e+04,4.900059999999999854e+04,6.406000000000000000e+03,1.140059999999999854e+04,0.000000000000000000e+00
7.630250000000000000e+03,4.925000000000000000e+05,1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,3.875000000000000000e+01,-2.499999999999999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.875030000000000000e+05,3.770787500000000000e+05,3.217857500000000000e+05,2.544067500000000000e+05,2.520410000000000000e+05,2.550950000000000000e+05,1.650175000000000000e+04,1.653225000000000000e+04,1.050725000000000000e+04,2.645325000000000000e+04,1.996900000000000000e+04,9.360750000000000000e+03,0.000000000000000000e+00
1.597562937062937090e+04,2.587412587412609719e+04,1.580419580419580416e+00,2.118881118881119630e+00,1.622377622377622508e+00,3.264335664335663267e+01,6.993006993007022665e-02,1.328671328671343077e-01,1.398601398601403978e-01,2.657342657342656178e-01,4.195804195804210268e-01,4.265734265734287822e-01,8.849342657342640450e+03,9.432048951048949675e+03,1.034804195804209303e+04,1.445666433566440173e+04,1.534289510489515305e+04,1.507396503496499281e+04,3.034650349650346470e+03,3.165601398601404981e+03,5.475132867132869251e+03,2.451027972027980468e+03,2.091328671328680684e+03,1.558230769230769511e+03,0.000000000000000000e+00
1.653709999999999854e+04,3.020000000000000000e+05,1.399999999999999911e+00,1.699999999999999956e+00,1.399999999999999911e+00,3.800000000000000000e+01,-6.999999999999999556e-01,-8.000000000000000444e-01,-7.999999999999999334e-01,-1.000000000000000000e+00,-1.100000000000000089e+00,-1.200000000000000178e+00,1.943758999999999942e+05,1.703579999999999563e+04,2.019109999999999854e+04,1.008229999999998836e+04,1.504909999999999127e+04,1.248429999999999927e+04,4.145599999999999454e+03,1.071500000000000000e+04,2.320200000000001182e+03,8.863200000000000728e+03,6.492800000000000182e+03,1.037369999999999891e+04,0.000000000000000000e+00
1.526827586206896558e+04,1.982758620689655072e+05,1.517241379310344751e+00,1.551724137931034253e+00,1.517241379310344751e+00,3.879310344827586476e+01,-1.103448275862069172e+00,-1.241379310344827847e+00,-1.241379310344828291e+00,-1.206896551724137900e+00,-1.206896551724137456e+00,-1.068965517241379448e+00,4.759655172413782566e+03,3.015793103448253532e+03,4.141172413793101441e+03,3.834689655172420316e+03,5.654620689655188471e+03,4.433417241379310144e+04,2.748103448275860956e+03,4.553655172413793480e+03,3.918137931034484154e+03,4.582413793103447460e+03,4.903844827586205065e+04,8.333965517241378620e+03,0.000000000000000000e+00
